date,text,rating,translated_text,jumlah_kata_awal,cleaned_text,tokenized_text,initial_token_count,stopword_removed_text,token_count,stemmed_text,ulasan_bersih,skor_lexicon,skor_lexicon_ke_rating,sentimen_multiclass
2020-09-09,"having had several attempts to cast the film to my airplay tv, which only gave me sound only no pictures, I searched the internet and the information given was to airplay from the my iPhone through tapping airplay icon which is supposed to be in the top right hand corner. I run again the app and could not find the above mentioned airplay icon. can you check again please, the version. thank you.",1,"setelah beberapa kali mencoba mentransmisikan film ke TV yang diputar, yang hanya memberi saya suara saja tidak ada gambar, saya mencari di internet dan informasi yang diberikan adalah memutar dari iPhone saya dengan mengetuk ikon pemutaran yang seharusnya ada di pojok kanan atas. Saya menjalankan kembali aplikasinya dan tidak dapat menemukan ikon pemutaran yang disebutkan di atas. bisakah Anda memeriksa lagi, versinya. Terima kasih.",73,setelah beberapa kali mencoba mentransmisikan film ke tv yang diputar yang hanya memberi saya suara saja tidak ada gambar saya mencari di internet dan informasi yang diberikan adalah memutar dari iphone saya dengan mengetuk ikon pemutaran yang seharusnya ada di pojok kanan atas saya menjalankan kembali aplikasinya dan tidak dapat menemukan ikon pemutaran yang disebutkan di atas bisakah anda memeriksa lagi versinya terima kasih,"['setelah', 'beberapa', 'kali', 'mencoba', 'mentransmisikan', 'film', 'ke', 'tv', 'yang', 'diputar', 'yang', 'hanya', 'memberi', 'saya', 'suara', 'saja', 'tidak', 'ada', 'gambar', 'saya', 'mencari', 'di', 'internet', 'dan', 'informasi', 'yang', 'diberikan', 'adalah', 'memutar', 'dari', 'iphone', 'saya', 'dengan', 'mengetuk', 'ikon', 'pemutaran', 'yang', 'seharusnya', 'ada', 'di', 'pojok', 'kanan', 'atas', 'saya', 'menjalankan', 'kembali', 'aplikasinya', 'dan', 'tidak', 'dapat', 'menemukan', 'ikon', 'pemutaran', 'yang', 'disebutkan', 'di', 'atas', 'bisakah', 'anda', 'memeriksa', 'lagi', 'versinya', 'terima', 'kasih']",64,"['kali', 'mencoba', 'mentransmisikan', 'film', 'tv', 'diputar', 'suara', 'gambar', 'mencari', 'internet', 'informasi', 'memutar', 'iphone', 'mengetuk', 'ikon', 'pemutaran', 'pojok', 'kanan', 'menjalankan', 'aplikasinya', 'menemukan', 'ikon', 'pemutaran', 'memeriksa', 'versinya', 'terima', 'kasih']",27,"['kali', 'coba', 'transmisi', 'film', 'tv', 'putar', 'suara', 'gambar', 'cari', 'internet', 'informasi', 'putar', 'iphone', 'ketuk', 'ikon', 'putar', 'pojok', 'kanan', 'jalan', 'aplikasi', 'temu', 'ikon', 'putar', 'periksa', 'versi', 'terima', 'kasih']",kali coba transmisi film tv putar suara gambar cari internet informasi putar iphone ketuk ikon putar pojok kanan jalan aplikasi temu ikon putar periksa versi terima kasih,-20,1,Negatif
2020-12-02,"Can’t be played using HDMI cable from IPhone, 1 Star for now",1,"Tidak bisa diputar menggunakan kabel HDMI dari iPhone, 1 Bintang untuk saat ini",12,tidak bisa diputar menggunakan kabel hdmi dari iphone bintang untuk saat ini,"['tidak', 'bisa', 'diputar', 'menggunakan', 'kabel', 'hdmi', 'dari', 'iphone', 'bintang', 'untuk', 'saat', 'ini']",12,"['diputar', 'kabel', 'hdmi', 'iphone', 'bintang']",5,"['putar', 'kabel', 'hdmi', 'iphone', 'bintang']",putar kabel hdmi iphone bintang,0,3,Netral
2022-05-12,"buffering melulu, padahal sinyal bagus",1,"buffering melulu, padahal sinyal bagus",5,buffering melulu padahal sinyal bagus,"['buffering', 'melulu', 'padahal', 'sinyal', 'bagus']",5,"['buffering', 'melulu', 'sinyal']",3,"['buffering', 'melulu', 'sinyal']",buffering melulu sinyal,-3,2,Negatif
2020-09-05,No option to connect to chromecast,5,Tidak ada opsi untuk terhubung ke chromecast,6,tidak ada opsi untuk terhubung ke chromecast,"['tidak', 'ada', 'opsi', 'untuk', 'terhubung', 'ke', 'chromecast']",7,"['opsi', 'terhubung', 'chromecast']",3,"['opsi', 'hubung', 'chromecast']",opsi hubung chromecast,-3,2,Negatif
2022-08-18,"Susah Login, kode OTP tidak masuk masuk",1,"Susah Login, kode OTP tidak masuk masuk",7,susah login kode otp tidak masuk masuk,"['susah', 'login', 'kode', 'otp', 'tidak', 'masuk', 'masuk']",7,"['susah', 'login', 'kode', 'otp', 'masuk', 'masuk']",6,"['susah', 'login', 'kode', 'otp', 'masuk', 'masuk']",susah login kode otp masuk masuk,-12,1,Negatif
2020-09-06,"Tidak bisa menggunakan chromecast dan smartTV, untung cuman ambil langganan sebulan doang..",1,"Tidak bisa menggunakan chromecast dan smartTV, untung cuman ambil langganan sebulan doang..",12,tidak bisa menggunakan chromecast dan smarttv untung cuman ambil langganan sebulan doang,"['tidak', 'bisa', 'menggunakan', 'chromecast', 'dan', 'smarttv', 'untung', 'cuman', 'ambil', 'langganan', 'sebulan', 'doang']",12,"['chromecast', 'smarttv', 'untung', 'cuman', 'ambil', 'langganan', 'sebulan', 'doang']",8,"['chromecast', 'smarttv', 'untung', 'cuman', 'ambil', 'langgan', 'bulan', 'doang']",chromecast smarttv untung cuman ambil langgan bulan doang,-6,1,Negatif
2023-11-01,"Shame on you disney!! 100 years u try for making money from children, make a beautiful dream for them. But in the real life you’re a murderer. Murder thousands kids, or maybe millions? Bcause u’ve been around for 100 years, it means u’re a witness from the beginning when Palestine colonized. Then its not impossible that u’re contributed from the beginning!! Oh my God..",1,"Malu padamu disney!! 100 tahun kamu mencoba menghasilkan uang dari anak-anak, wujudkan mimpi indah untuk mereka. Namun dalam kehidupan nyata Anda adalah seorang pembunuh. Membunuh ribuan anak, atau mungkin jutaan? Karena kamu sudah ada selama 100 tahun, berarti kamu adalah saksi dari awal masa penjajahan Palestina. Maka bukan tidak mungkin kamu berkontribusi sejak awal!! Astaga..",64,malu padamu disney tahun kamu mencoba menghasilkan uang dari anakanak wujudkan mimpi indah untuk mereka namun dalam kehidupan nyata anda adalah seorang pembunuh membunuh ribuan anak atau mungkin jutaan karena kamu sudah ada selama tahun berarti kamu adalah saksi dari awal masa penjajahan palestina maka bukan tidak mungkin kamu berkontribusi sejak awal astaga,"['malu', 'padamu', 'disney', 'tahun', 'kamu', 'mencoba', 'menghasilkan', 'uang', 'dari', 'anakanak', 'wujudkan', 'mimpi', 'indah', 'untuk', 'mereka', 'namun', 'dalam', 'kehidupan', 'nyata', 'anda', 'adalah', 'seorang', 'pembunuh', 'membunuh', 'ribuan', 'anak', 'atau', 'mungkin', 'jutaan', 'karena', 'kamu', 'sudah', 'ada', 'selama', 'tahun', 'berarti', 'kamu', 'adalah', 'saksi', 'dari', 'awal', 'masa', 'penjajahan', 'palestina', 'maka', 'bukan', 'tidak', 'mungkin', 'kamu', 'berkontribusi', 'sejak', 'awal', 'astaga']",53,"['malu', 'padamu', 'mencoba', 'menghasilkan', 'uang', 'anakanak', 'wujudkan', 'mimpi', 'indah', 'kehidupan', 'nyata', 'pembunuh', 'membunuh', 'ribuan', 'jutaan', 'saksi', 'penjajahan', 'palestina', 'berkontribusi', 'astaga']",20,"['malu', 'pada', 'coba', 'hasil', 'uang', 'anakanak', 'wujud', 'mimpi', 'indah', 'hidup', 'nyata', 'bunuh', 'bunuh', 'ribu', 'juta', 'saksi', 'jajah', 'palestina', 'kontribusi', 'astaga']",malu pada coba hasil uang anakanak wujud mimpi indah hidup nyata bunuh bunuh ribu juta saksi jajah palestina kontribusi astaga,-25,1,Negatif
2023-11-03,Sorry i must to uninstall rn cz this app help and pro to israel. Say good bye!!! ✌🏻,1,Maaf saya harus menghapus instalasi karena bantuan aplikasi ini dan pro ke Israel. Ucapkan selamat tinggal!!! ✌🏻,18,maaf saya harus menghapus instalasi karena bantuan aplikasi ini dan pro ke israel ucapkan selamat tinggal ✌🏻,"['maaf', 'saya', 'harus', 'menghapus', 'instalasi', 'karena', 'bantuan', 'aplikasi', 'ini', 'dan', 'pro', 'ke', 'israel', 'ucapkan', 'selamat', 'tinggal', '✌🏻']",17,"['maaf', 'menghapus', 'instalasi', 'bantuan', 'pro', 'israel', 'ucapkan', 'selamat', 'tinggal', '✌🏻']",10,"['maaf', 'hapus', 'instalasi', 'bantu', 'pro', 'israel', 'ucap', 'selamat', 'tinggal', '']",maaf hapus instalasi bantu pro israel ucap selamat tinggal ,-10,1,Negatif
2023-11-03,#IstandwithPalestine - Uninstalling and unsubscribe now,1,#IstandwithPalestine - Copot pemasangan dan berhenti berlangganan sekarang,6,istandwithpalestine copot pemasangan dan berhenti berlangganan sekarang,"['istandwithpalestine', 'copot', 'pemasangan', 'dan', 'berhenti', 'berlangganan', 'sekarang']",7,"['istandwithpalestine', 'copot', 'pemasangan', 'berhenti', 'berlangganan']",5,"['istandwithpalestine', 'copot', 'pasang', 'henti', 'langgan']",istandwithpalestine copot pasang henti langgan,-1,3,Netral
2023-11-02,For god sake save palestine,1,"Demi Tuhan, selamatkan Palestina",5,demi tuhan selamatkan palestina,"['demi', 'tuhan', 'selamatkan', 'palestina']",4,"['tuhan', 'selamatkan', 'palestina']",3,"['tuhan', 'selamat', 'palestina']",tuhan selamat palestina,8,5,Positif
2023-11-02,"You support genocide.
You promote disgusting LGBTQ 🤮🤮🤮",1,"Anda mendukung genosida.
Anda mempromosikan LGBTQ yang menjijikkan 🤮🤮🤮",8,anda mendukung genosida anda mempromosikan lgbtq yang menjijikkan 🤮🤮🤮,"['anda', 'mendukung', 'genosida', 'anda', 'mempromosikan', 'lgbtq', 'yang', 'menjijikkan', '🤮🤮🤮']",9,"['mendukung', 'genosida', 'mempromosikan', 'lgbtq', 'menjijikkan', '🤮🤮🤮']",6,"['dukung', 'genosida', 'promosi', 'lgbtq', 'jijik', '']",dukung genosida promosi lgbtq jijik ,-1,3,Netral
2023-11-02,"you killed the doctor and military family IM STAND WITH PALESTINE , YOU DONT HAVE A HUMANITY !",1,"kamu membunuh dokter dan keluarga militer AKU BERDIRI DENGAN PALESTINA, KAMU TIDAK MEMILIKI KEMANUSIAAN!",18,kamu membunuh dokter dan keluarga militer aku berdiri dengan palestina kamu tidak memiliki kemanusiaan,"['kamu', 'membunuh', 'dokter', 'dan', 'keluarga', 'militer', 'aku', 'berdiri', 'dengan', 'palestina', 'kamu', 'tidak', 'memiliki', 'kemanusiaan']",14,"['membunuh', 'dokter', 'keluarga', 'militer', 'berdiri', 'palestina', 'memiliki', 'kemanusiaan']",8,"['bunuh', 'dokter', 'keluarga', 'militer', 'diri', 'palestina', 'milik', 'manusia']",bunuh dokter keluarga militer diri palestina milik manusia,-5,1,Negatif
2023-11-01,"Harganya udah mahal bgt tbtb yg basic 65k 🤷🏻‍♀️tontonan disney banyak sisipan lgbt jg skrg, pro israel pula 😪 ngga lagi deh",1,"Harganya udah mahal bgt tbtb yg basic 65k 🤷🏻‍♀️tontonan disney banyak sisipan lgbt jg skrg, pro israel pula 😪 ngga lagi deh",22,harganya udah mahal bgt tbtb yg basic k 🤷🏻‍♀️tontonan disney banyak sisipan lgbt jg skrg pro israel pula 😪 ngga lagi deh,"['harganya', 'udah', 'mahal', 'bgt', 'tbtb', 'yg', 'basic', 'k', '🤷🏻\u200d♀️tontonan', 'disney', 'banyak', 'sisipan', 'lgbt', 'jg', 'skrg', 'pro', 'israel', 'pula', '😪', 'ngga', 'lagi', 'deh']",22,"['harganya', 'mahal', 'bgt', 'tbtb', 'basic', 'k', '🤷🏻\u200d♀️tontonan', 'sisipan', 'lgbt', 'jg', 'skrg', 'pro', 'israel', '😪', 'ngga', 'deh']",16,"['harga', 'mahal', 'bgt', 'tbtb', 'basic', 'k', 'tonton', 'sisip', 'lgbt', 'jg', 'skrg', 'pro', 'israel', '', 'ngga', 'deh']",harga mahal bgt tbtb basic k tonton sisip lgbt jg skrg pro israel  ngga deh,-2,2,Negatif
2023-11-01,Isi film banyak menyesatkan anak anak supaya menyesatkan mendukung LGBT dan penyumbang israel nauzubillah,1,Isi film banyak menyesatkan anak anak supaya menyesatkan mendukung LGBT dan penyumbang israel nauzubillah,14,isi film banyak menyesatkan anak anak supaya menyesatkan mendukung lgbt dan penyumbang israel nauzubillah,"['isi', 'film', 'banyak', 'menyesatkan', 'anak', 'anak', 'supaya', 'menyesatkan', 'mendukung', 'lgbt', 'dan', 'penyumbang', 'israel', 'nauzubillah']",14,"['isi', 'film', 'menyesatkan', 'menyesatkan', 'mendukung', 'lgbt', 'penyumbang', 'israel', 'nauzubillah']",9,"['isi', 'film', 'sesat', 'sesat', 'dukung', 'lgbt', 'sumbang', 'israel', 'nauzubillah']",isi film sesat sesat dukung lgbt sumbang israel nauzubillah,-13,1,Negatif
2023-10-29,"Uninstalled. Never support a brand that support a genocide moves, right people on right side, stand for palestine.",1,"Dicopot pemasangannya. Jangan pernah mendukung merek yang mendukung gerakan genosida, orang-orang yang berada di sisi kanan, membela Palestina.",18,dicopot pemasangannya jangan pernah mendukung merek yang mendukung gerakan genosida orangorang yang berada di sisi kanan membela palestina,"['dicopot', 'pemasangannya', 'jangan', 'pernah', 'mendukung', 'merek', 'yang', 'mendukung', 'gerakan', 'genosida', 'orangorang', 'yang', 'berada', 'di', 'sisi', 'kanan', 'membela', 'palestina']",18,"['dicopot', 'pemasangannya', 'mendukung', 'merek', 'mendukung', 'gerakan', 'genosida', 'orangorang', 'sisi', 'kanan', 'membela', 'palestina']",12,"['copot', 'pasang', 'dukung', 'merek', 'dukung', 'gera', 'genosida', 'orangorang', 'sisi', 'kanan', 'bela', 'palestina']",copot pasang dukung merek dukung gera genosida orangorang sisi kanan bela palestina,9,5,Positif
2023-01-16,"i can not log in to my account, i get OTP code from somebody’s phone number through whatsapp, becareful guys dont use that fake OTP.",1,"saya tidak bisa masuk ke akun saya, saya mendapatkan kode OTP dari nomor telepon seseorang melalui whatsapp, hati-hati kawan jangan gunakan OTP palsu itu.",25,saya tidak bisa masuk ke akun saya saya mendapatkan kode otp dari nomor telepon seseorang melalui whatsapp hatihati kawan jangan gunakan otp palsu itu,"['saya', 'tidak', 'bisa', 'masuk', 'ke', 'akun', 'saya', 'saya', 'mendapatkan', 'kode', 'otp', 'dari', 'nomor', 'telepon', 'seseorang', 'melalui', 'whatsapp', 'hatihati', 'kawan', 'jangan', 'gunakan', 'otp', 'palsu', 'itu']",24,"['masuk', 'akun', 'kode', 'otp', 'nomor', 'telepon', 'whatsapp', 'hatihati', 'kawan', 'otp', 'palsu']",11,"['masuk', 'akun', 'kode', 'otp', 'nomor', 'telepon', 'whatsapp', 'hatihati', 'kawan', 'otp', 'palsu']",masuk akun kode otp nomor telepon whatsapp hatihati kawan otp palsu,-6,1,Negatif
2025-04-05,i have subscription on feb 6 2025 and how can disney make the double subsricption on 26 march 25 at single account??,2,saya berlangganan pada 6 Februari 2025 dan bagaimana Disney bisa berlangganan ganda pada 26 Maret 25 di satu akun??,22,saya berlangganan pada februari dan bagaimana disney bisa berlangganan ganda pada maret di satu akun,"['saya', 'berlangganan', 'pada', 'februari', 'dan', 'bagaimana', 'disney', 'bisa', 'berlangganan', 'ganda', 'pada', 'maret', 'di', 'satu', 'akun']",15,"['berlangganan', 'februari', 'berlangganan', 'ganda', 'maret', 'akun']",6,"['langgan', 'februari', 'langgan', 'ganda', 'maret', 'akun']",langgan februari langgan ganda maret akun,1,3,Netral
2025-04-04,Dah exp date. Mau langganan lagi ga bisa pakai GoPay dah terdaftar katanya. Bgemana sih. Mana pembayaran cuma bisa pakai GoPay. Ga punya debit. Minimal bisa pakai shope pay atau app merchan lain kek. Akhirnya aku delete ajah aplikasinya. Ga ngebantu bgt. Payah. Capek2 loging berkali2 ga bisa 2 mau langganan lagi,1,Dah exp date. Mau langganan lagi ga bisa pakai GoPay dah terdaftar katanya. Bgemana sih. Mana pembayaran cuma bisa pakai GoPay. Ga punya debit. Minimal bisa pakai shope pay atau app merchan lain kek. Akhirnya aku delete ajah aplikasinya. Ga ngebantu bgt. Payah. Capek2 loging berkali2 ga bisa 2 mau langganan lagi,52,dah exp date mau langganan lagi ga bisa pakai gopay dah terdaftar katanya bgemana sih mana pembayaran cuma bisa pakai gopay ga punya debit minimal bisa pakai shope pay atau app merchan lain kek akhirnya aku delete ajah aplikasinya ga ngebantu bgt payah capek loging berkali ga bisa mau langganan lagi,"['dah', 'exp', 'date', 'mau', 'langganan', 'lagi', 'ga', 'bisa', 'pakai', 'gopay', 'dah', 'terdaftar', 'katanya', 'bgemana', 'sih', 'mana', 'pembayaran', 'cuma', 'bisa', 'pakai', 'gopay', 'ga', 'punya', 'debit', 'minimal', 'bisa', 'pakai', 'shope', 'pay', 'atau', 'app', 'merchan', 'lain', 'kek', 'akhirnya', 'aku', 'delete', 'ajah', 'aplikasinya', 'ga', 'ngebantu', 'bgt', 'payah', 'capek', 'loging', 'berkali', 'ga', 'bisa', 'mau', 'langganan', 'lagi']",51,"['dah', 'exp', 'date', 'langganan', 'pakai', 'gopay', 'dah', 'terdaftar', 'bgemana', 'sih', 'pembayaran', 'pakai', 'gopay', 'debit', 'minimal', 'pakai', 'shope', 'pay', 'app', 'merchan', 'kek', 'delete', 'ajah', 'aplikasinya', 'ngebantu', 'bgt', 'payah', 'capek', 'loging', 'berkali', 'langganan']",31,"['dah', 'exp', 'date', 'langgan', 'pakai', 'gopay', 'dah', 'daftar', 'bgemana', 'sih', 'bayar', 'pakai', 'gopay', 'debit', 'minimal', 'pakai', 'shope', 'pay', 'app', 'merchan', 'kek', 'delete', 'ajah', 'aplikasi', 'ngebantu', 'bgt', 'payah', 'capek', 'loging', 'kali', 'langgan']",dah exp date langgan pakai gopay dah daftar bgemana sih bayar pakai gopay debit minimal pakai shope pay app merchan kek delete ajah aplikasi ngebantu bgt payah capek loging kali langgan,-22,1,Negatif
2025-03-31,"udah 2x beli paketnya dengan 2 akun sama sama ga bisa di gunain, disuruh upgrade terus di pake ga bisa, apl anyng",1,"udah 2x beli paketnya dengan 2 akun sama sama ga bisa di gunain, disuruh upgrade terus di pake ga bisa, apl anyng",22,udah x beli paketnya dengan akun sama sama ga bisa di gunain disuruh upgrade terus di pake ga bisa apl anyng,"['udah', 'x', 'beli', 'paketnya', 'dengan', 'akun', 'sama', 'sama', 'ga', 'bisa', 'di', 'gunain', 'disuruh', 'upgrade', 'terus', 'di', 'pake', 'ga', 'bisa', 'apl', 'anyng']",21,"['x', 'beli', 'paketnya', 'akun', 'gunain', 'disuruh', 'upgrade', 'pake', 'apl', 'anyng']",10,"['x', 'beli', 'paket', 'akun', 'gunain', 'suruh', 'upgrade', 'pake', 'apl', 'anyng']",x beli paket akun gunain suruh upgrade pake apl anyng,-1,3,Netral
2025-03-30,Udah bayar lagi trus suruh bayar2 lagi. Capek dehhh,1,Udah bayar lagi trus suruh bayar2 lagi. Capek dehhh,9,udah bayar lagi trus suruh bayar lagi capek dehhh,"['udah', 'bayar', 'lagi', 'trus', 'suruh', 'bayar', 'lagi', 'capek', 'dehhh']",9,"['bayar', 'trus', 'suruh', 'bayar', 'capek', 'dehhh']",6,"['bayar', 'trus', 'suruh', 'bayar', 'capek', 'dehhh']",bayar trus suruh bayar capek dehhh,-12,1,Negatif
2025-03-30,"gila ya? dikira langganannya murah? kalo ga bisa ke play lah, buffering connection lah, dll, yg bener aja? cuma mau nonton tenang aja sampe gabisa, yg bener dong, kalo mau patok harga mahal ya jangan dibikin buffering terus njir",1,"apakah kamu gila? Apakah langganannya dianggap murah? kalau tidak bisa main, apakah koneksi buffering, dll, benarkah? Saya hanya ingin menontonnya diam-diam sampai selesai, kenyataannya kalau mau bayar harga mahal jangan langsung buffering",39,apakah kamu gila apakah langganannya dianggap murah kalau tidak bisa main apakah koneksi buffering dll benarkah saya hanya ingin menontonnya diamdiam sampai selesai kenyataannya kalau mau bayar harga mahal jangan langsung buffering,"['apakah', 'kamu', 'gila', 'apakah', 'langganannya', 'dianggap', 'murah', 'kalau', 'tidak', 'bisa', 'main', 'apakah', 'koneksi', 'buffering', 'dll', 'benarkah', 'saya', 'hanya', 'ingin', 'menontonnya', 'diamdiam', 'sampai', 'selesai', 'kenyataannya', 'kalau', 'mau', 'bayar', 'harga', 'mahal', 'jangan', 'langsung', 'buffering']",32,"['gila', 'langganannya', 'dianggap', 'murah', 'main', 'koneksi', 'buffering', 'dll', 'menontonnya', 'diamdiam', 'selesai', 'kenyataannya', 'bayar', 'harga', 'mahal', 'langsung', 'buffering']",17,"['gila', 'langgan', 'anggap', 'murah', 'main', 'koneksi', 'buffering', 'dll', 'tonton', 'diamdiam', 'selesai', 'nyata', 'bayar', 'harga', 'mahal', 'langsung', 'buffering']",gila langgan anggap murah main koneksi buffering dll tonton diamdiam selesai nyata bayar harga mahal langsung buffering,-17,1,Negatif
2025-03-27,Cannot change the payment method. You know what’s worse? They don’t even give you cancellation button.,1,Tidak dapat mengubah metode pembayaran. Anda tahu apa yang lebih buruk? Mereka bahkan tidak memberi Anda tombol pembatalan.,16,tidak dapat mengubah metode pembayaran anda tahu apa yang lebih buruk mereka bahkan tidak memberi anda tombol pembatalan,"['tidak', 'dapat', 'mengubah', 'metode', 'pembayaran', 'anda', 'tahu', 'apa', 'yang', 'lebih', 'buruk', 'mereka', 'bahkan', 'tidak', 'memberi', 'anda', 'tombol', 'pembatalan']",18,"['mengubah', 'metode', 'pembayaran', 'buruk', 'tombol', 'pembatalan']",6,"['ubah', 'metode', 'bayar', 'buruk', 'tombol', 'batal']",ubah metode bayar buruk tombol batal,-18,1,Negatif
2025-02-13,Bagus bisa di mana aja film nya juga bagus bagus suka bgttt❤️❤️❤️😍😍😍,5,Bagus bisa di mana aja film nya juga bagus bagus suka bgttt❤️❤️❤️😍😍😍,12,bagus bisa di mana aja film nya juga bagus bagus suka bgttt❤️❤️❤️😍😍😍,"['bagus', 'bisa', 'di', 'mana', 'aja', 'film', 'nya', 'juga', 'bagus', 'bagus', 'suka', 'bgttt❤️❤️❤️😍😍😍']",12,"['aja', 'film', 'suka', 'bgttt❤️❤️❤️😍😍😍']",4,"['aja', 'film', 'suka', 'bgttt']",aja film suka bgttt,0,3,Netral
